iter 72000 || ARM_L Loss: 0.4017 ARM_C Loss: 1.3362 ODM_L Loss: 0.6022 ODM_C Loss: 1.3694 Total:3.7096 || lr:0.000100 || Saving state, iter: 72000
iter 86100 || ARM_L Loss: 0.5224 ARM_C Loss: 1.2566 ODM_L Loss: 0.5038 ODM_C Loss: 1.2148 Total:3.4976 || lr:0.000100 || timer: 0.3242 sec.
iter 86200 || ARM_L Loss: 0.4221 ARM_C Loss: 1.0572 ODM_L Loss: 0.5609 ODM_C Loss: 0.9395 Total:2.9797 || lr:0.000100 || timer: 0.3188 sec.
iter 86300 || ARM_L Loss: 0.4686 ARM_C Loss: 1.2101 ODM_L Loss: 0.6911 ODM_C Loss: 1.0342 Total:3.4041 || lr:0.000100 || timer: 0.3611 sec.
iter 86400 || ARM_L Loss: 0.6014 ARM_C Loss: 1.2457 ODM_L Loss: 0.6793 ODM_C Loss: 0.9727 Total:3.4990 || lr:0.000100 || timer: 0.3348 sec.
iter 86500 || ARM_L Loss: 0.4475 ARM_C Loss: 1.1251 ODM_L Loss: 0.4987 ODM_C Loss: 1.0253 Total:3.0965 || lr:0.000100 || timer: 0.3003 sec.
iter 86600 || ARM_L Loss: 0.4698 ARM_C Loss: 0.9911 ODM_L Loss: 0.4843 ODM_C Loss: 0.8992 Total:2.8444 || lr:0.000100 || timer: 0.3431 sec.
iter 86700 || ARM_L Loss: 0.4682 ARM_C Loss: 1.1449 ODM_L Loss: 0.5111 ODM_C Loss: 0.8232 Total:2.9475 || lr:0.000100 || timer: 0.3180 sec.
iter 86800 || ARM_L Loss: 0.6512 ARM_C Loss: 1.2999 ODM_L Loss: 0.6441 ODM_C Loss: 1.0515 Total:3.6466 || lr:0.000100 || timer: 0.3191 sec.
iter 86900 || ARM_L Loss: 0.5687 ARM_C Loss: 1.1535 ODM_L Loss: 0.6266 ODM_C Loss: 0.8160 Total:3.1648 || lr:0.000100 || timer: 0.2944 sec.
iter 87000 || ARM_L Loss: 0.4942 ARM_C Loss: 0.9533 ODM_L Loss: 0.5518 ODM_C Loss: 0.8511 Total:2.8504 || lr:0.000100 || timer: 0.3888 sec.
iter 87100 || ARM_L Loss: 0.6254 ARM_C Loss: 1.3898 ODM_L Loss: 0.5659 ODM_C Loss: 1.0796 Total:3.6607 || lr:0.000100 || timer: 0.2948 sec.
iter 87200 || ARM_L Loss: 0.4849 ARM_C Loss: 1.1470 ODM_L Loss: 0.6763 ODM_C Loss: 1.0360 Total:3.3442 || lr:0.000100 || timer: 0.3629 sec.
iter 87300 || ARM_L Loss: 0.4550 ARM_C Loss: 1.2309 ODM_L Loss: 0.5754 ODM_C Loss: 1.2228 Total:3.4841 || lr:0.000100 || timer: 0.3199 sec.
iter 87400 || ARM_L Loss: 0.4154 ARM_C Loss: 1.0643 ODM_L Loss: 0.5467 ODM_C Loss: 0.8367 Total:2.8630 || lr:0.000100 || timer: 0.2969 sec.
iter 87500 || ARM_L Loss: 0.5195 ARM_C Loss: 1.1102 ODM_L Loss: 0.5355 ODM_C Loss: 0.9228 Total:3.0879 || lr:0.000100 || timer: 0.3321 sec.
iter 87600 || ARM_L Loss: 0.4526 ARM_C Loss: 1.0429 ODM_L Loss: 0.6433 ODM_C Loss: 1.1000 Total:3.2387 || lr:0.000100 || timer: 0.3109 sec.
iter 87700 || ARM_L Loss: 0.4880 ARM_C Loss: 1.3087 ODM_L Loss: 0.5710 ODM_C Loss: 1.2334 Total:3.6010 || lr:0.000100 || timer: 0.3202 sec.
iter 87800 || ARM_L Loss: 0.4939 ARM_C Loss: 1.2139 ODM_L Loss: 0.6042 ODM_C Loss: 1.1598 Total:3.4718 || lr:0.000100 || timer: 0.3511 sec.
iter 87900 || ARM_L Loss: 0.3635 ARM_C Loss: 0.9464 ODM_L Loss: 0.5297 ODM_C Loss: 1.0177 Total:2.8574 || lr:0.000100 || timer: 0.3076 sec.
iter 88000 || ARM_L Loss: 0.4317 ARM_C Loss: 1.1451 ODM_L Loss: 0.6175 ODM_C Loss: 1.2326 Total:3.4269 || lr:0.000100 || Saving state, iter: 88000
timer: 0.3354 sec.
iter 88100 || ARM_L Loss: 0.5087 ARM_C Loss: 1.0520 ODM_L Loss: 0.5736 ODM_C Loss: 0.8701 Total:3.0045 || lr:0.000100 || timer: 0.3283 sec.
iter 88200 || ARM_L Loss: 0.3862 ARM_C Loss: 0.9766 ODM_L Loss: 0.5539 ODM_C Loss: 1.1581 Total:3.0748 || lr:0.000100 || timer: 0.3525 sec.
iter 88300 || ARM_L Loss: 0.3574 ARM_C Loss: 0.9126 ODM_L Loss: 0.4168 ODM_C Loss: 0.8297 Total:2.5165 || lr:0.000100 || timer: 0.3049 sec.
iter 88400 || ARM_L Loss: 0.4349 ARM_C Loss: 1.0272 ODM_L Loss: 0.5451 ODM_C Loss: 0.9718 Total:2.9791 || lr:0.000100 || timer: 0.3536 sec.
iter 88500 || ARM_L Loss: 0.5166 ARM_C Loss: 1.0610 ODM_L Loss: 0.7075 ODM_C Loss: 1.0632 Total:3.3483 || lr:0.000100 || timer: 0.3362 sec.
iter 88600 || ARM_L Loss: 0.5039 ARM_C Loss: 1.0609 ODM_L Loss: 0.6276 ODM_C Loss: 0.9974 Total:3.1898 || lr:0.000100 || timer: 0.3132 sec.
iter 88700 || ARM_L Loss: 0.3756 ARM_C Loss: 0.9477 ODM_L Loss: 0.5784 ODM_C Loss: 0.9687 Total:2.8705 || lr:0.000100 || timer: 0.3218 sec.
iter 88800 || ARM_L Loss: 0.4440 ARM_C Loss: 1.0550 ODM_L Loss: 0.5200 ODM_C Loss: 0.8815 Total:2.9005 || lr:0.000100 || timer: 0.3576 sec.
iter 88900 || ARM_L Loss: 0.4794 ARM_C Loss: 1.1760 ODM_L Loss: 0.5537 ODM_C Loss: 1.0022 Total:3.2114 || lr:0.000100 || timer: 0.3299 sec.
iter 89000 || ARM_L Loss: 0.6459 ARM_C Loss: 1.2780 ODM_L Loss: 0.6448 ODM_C Loss: 1.0666 Total:3.6354 || lr:0.000100 || timer: 0.3130 sec.
iter 89100 || ARM_L Loss: 0.5251 ARM_C Loss: 1.0902 ODM_L Loss: 0.5555 ODM_C Loss: 0.7924 Total:2.9632 || lr:0.000100 || timer: 0.3006 sec.
iter 89200 || ARM_L Loss: 0.4440 ARM_C Loss: 1.1597 ODM_L Loss: 0.5863 ODM_C Loss: 1.3032 Total:3.4932 || lr:0.000100 || timer: 0.3178 sec.
iter 89300 || ARM_L Loss: 0.5446 ARM_C Loss: 1.1827 ODM_L Loss: 0.6519 ODM_C Loss: 0.9974 Total:3.3766 || lr:0.000100 || timer: 0.3145 sec.
iter 89400 || ARM_L Loss: 0.6238 ARM_C Loss: 1.2314 ODM_L Loss: 0.6871 ODM_C Loss: 1.0609 Total:3.6032 || lr:0.000100 || timer: 0.3054 sec.
iter 89500 || ARM_L Loss: 0.4639 ARM_C Loss: 0.9647 ODM_L Loss: 0.5294 ODM_C Loss: 0.8652 Total:2.8232 || lr:0.000100 || timer: 0.3093 sec.
iter 89600 || ARM_L Loss: 0.4562 ARM_C Loss: 1.2224 ODM_L Loss: 0.5383 ODM_C Loss: 0.8809 Total:3.0978 || lr:0.000100 || timer: 0.2882 sec.
iter 89700 || ARM_L Loss: 0.4865 ARM_C Loss: 1.0666 ODM_L Loss: 0.5973 ODM_C Loss: 1.2348 Total:3.3852 || lr:0.000100 || timer: 0.3194 sec.
iter 89800 || ARM_L Loss: 0.3760 ARM_C Loss: 1.0826 ODM_L Loss: 0.5396 ODM_C Loss: 1.0915 Total:3.0898 || lr:0.000100 || timer: 0.2880 sec.
iter 89900 || ARM_L Loss: 0.3858 ARM_C Loss: 0.8846 ODM_L Loss: 0.4285 ODM_C Loss: 0.7957 Total:2.4947 || lr:0.000100 || timer: 0.2934 sec.
iter 90000 || ARM_L Loss: 0.5800 ARM_C Loss: 1.2275 ODM_L Loss: 0.6416 ODM_C Loss: 0.9475 Total:3.3966 || lr:0.000100 || timer: 0.2753 sec.
iter 90100 || ARM_L Loss: 0.4773 ARM_C Loss: 1.1005 ODM_L Loss: 0.4869 ODM_C Loss: 0.9881 Total:3.0527 || lr:0.000100 || timer: 0.3104 sec.
iter 90200 || ARM_L Loss: 0.4219 ARM_C Loss: 1.0125 ODM_L Loss: 0.5755 ODM_C Loss: 1.0238 Total:3.0337 || lr:0.000100 || timer: 0.2959 sec.
iter 90300 || ARM_L Loss: 0.2704 ARM_C Loss: 0.8118 ODM_L Loss: 0.3666 ODM_C Loss: 0.7957 Total:2.2445 || lr:0.000100 || timer: 0.2958 sec.
iter 90400 || ARM_L Loss: 0.3579 ARM_C Loss: 1.0829 ODM_L Loss: 0.5522 ODM_C Loss: 1.0818 Total:3.0748 || lr:0.000100 || timer: 0.3015 sec.
iter 90500 || ARM_L Loss: 0.6313 ARM_C Loss: 1.1561 ODM_L Loss: 0.6112 ODM_C Loss: 0.9880 Total:3.3866 || lr:0.000100 || timer: 0.3333 sec.
iter 90600 || ARM_L Loss: 0.2856 ARM_C Loss: 0.9730 ODM_L Loss: 0.4706 ODM_C Loss: 0.9194 Total:2.6485 || lr:0.000100 || timer: 0.3314 sec.
iter 90700 || ARM_L Loss: 0.5542 ARM_C Loss: 1.4597 ODM_L Loss: 0.6966 ODM_C Loss: 1.2755 Total:3.9860 || lr:0.000100 || timer: 0.3108 sec.
iter 90800 || ARM_L Loss: 0.5652 ARM_C Loss: 1.2509 ODM_L Loss: 0.6604 ODM_C Loss: 1.0914 Total:3.5678 || lr:0.000100 || timer: 0.3923 sec.
iter 90900 || ARM_L Loss: 0.5965 ARM_C Loss: 1.2875 ODM_L Loss: 0.6507 ODM_C Loss: 1.0567 Total:3.5914 || lr:0.000100 || timer: 0.2940 sec.
iter 91000 || ARM_L Loss: 0.6208 ARM_C Loss: 1.1719 ODM_L Loss: 0.7206 ODM_C Loss: 1.3557 Total:3.8690 || lr:0.000100 || timer: 0.3152 sec.
iter 91100 || ARM_L Loss: 0.4536 ARM_C Loss: 1.0834 ODM_L Loss: 0.5286 ODM_C Loss: 0.9863 Total:3.0519 || lr:0.000100 || timer: 0.2963 sec.
iter 91200 || ARM_L Loss: 0.5129 ARM_C Loss: 1.1761 ODM_L Loss: 0.6496 ODM_C Loss: 1.1336 Total:3.4722 || lr:0.000100 || timer: 0.3196 sec.
iter 91300 || ARM_L Loss: 0.3070 ARM_C Loss: 1.0248 ODM_L Loss: 0.4406 ODM_C Loss: 0.9772 Total:2.7496 || lr:0.000100 || timer: 0.3775 sec.
iter 91400 || ARM_L Loss: 0.4290 ARM_C Loss: 0.9207 ODM_L Loss: 0.5375 ODM_C Loss: 0.8347 Total:2.7219 || lr:0.000100 || timer: 0.2850 sec.
iter 91500 || ARM_L Loss: 0.5066 ARM_C Loss: 1.0804 ODM_L Loss: 0.6006 ODM_C Loss: 0.9945 Total:3.1821 || lr:0.000100 || timer: 0.3335 sec.
iter 91600 || ARM_L Loss: 0.4850 ARM_C Loss: 1.0633 ODM_L Loss: 0.7416 ODM_C Loss: 1.1118 Total:3.4016 || lr:0.000100 || timer: 0.2929 sec.
iter 91700 || ARM_L Loss: 0.3021 ARM_C Loss: 0.9645 ODM_L Loss: 0.4501 ODM_C Loss: 0.9299 Total:2.6466 || lr:0.000100 || timer: 0.3145 sec.
iter 91800 || ARM_L Loss: 0.4897 ARM_C Loss: 1.1529 ODM_L Loss: 0.6166 ODM_C Loss: 1.1369 Total:3.3961 || lr:0.000100 || timer: 0.2899 sec.
iter 91900 || ARM_L Loss: 0.4160 ARM_C Loss: 1.0116 ODM_L Loss: 0.4898 ODM_C Loss: 1.0453 Total:2.9626 || lr:0.000100 || timer: 0.2955 sec.
iter 92000 || ARM_L Loss: 0.5849 ARM_C Loss: 1.2798 ODM_L Loss: 0.5861 ODM_C Loss: 0.9196 Total:3.3704 || lr:0.000100 || Saving state, iter: 92000
timer: 0.2987 sec.
iter 92100 || ARM_L Loss: 0.4567 ARM_C Loss: 1.0324 ODM_L Loss: 0.4755 ODM_C Loss: 0.8354 Total:2.8000 || lr:0.000100 || timer: 0.2904 sec.
iter 92200 || ARM_L Loss: 0.4799 ARM_C Loss: 1.0644 ODM_L Loss: 0.4711 ODM_C Loss: 0.8462 Total:2.8616 || lr:0.000100 || timer: 0.2981 sec.
iter 92300 || ARM_L Loss: 0.3047 ARM_C Loss: 1.0557 ODM_L Loss: 0.4395 ODM_C Loss: 1.0401 Total:2.8400 || lr:0.000100 || timer: 0.3350 sec.
iter 92400 || ARM_L Loss: 0.5596 ARM_C Loss: 1.1856 ODM_L Loss: 0.5299 ODM_C Loss: 1.0677 Total:3.3427 || lr:0.000100 || timer: 0.2980 sec.
iter 92500 || ARM_L Loss: 0.4915 ARM_C Loss: 1.1209 ODM_L Loss: 0.4485 ODM_C Loss: 1.0385 Total:3.0994 || lr:0.000100 || timer: 0.3143 sec.
iter 92600 || ARM_L Loss: 0.6026 ARM_C Loss: 1.2718 ODM_L Loss: 0.7173 ODM_C Loss: 1.1600 Total:3.7516 || lr:0.000100 || timer: 0.3471 sec.
iter 92700 || ARM_L Loss: 0.7307 ARM_C Loss: 1.3930 ODM_L Loss: 0.6815 ODM_C Loss: 0.9567 Total:3.7619 || lr:0.000100 || timer: 0.3182 sec.
iter 92800 || ARM_L Loss: 0.4420 ARM_C Loss: 1.0307 ODM_L Loss: 0.5151 ODM_C Loss: 1.0219 Total:3.0096 || lr:0.000100 || timer: 0.2958 sec.
iter 92900 || ARM_L Loss: 0.3749 ARM_C Loss: 1.1307 ODM_L Loss: 0.5020 ODM_C Loss: 0.8625 Total:2.8700 || lr:0.000100 || timer: 0.3278 sec.
iter 93000 || ARM_L Loss: 0.5086 ARM_C Loss: 1.0720 ODM_L Loss: 0.6539 ODM_C Loss: 0.9844 Total:3.2189 || lr:0.000100 || timer: 0.2984 sec.
iter 93100 || ARM_L Loss: 0.5256 ARM_C Loss: 1.1113 ODM_L Loss: 0.5911 ODM_C Loss: 1.1698 Total:3.3978 || lr:0.000100 || timer: 0.3124 sec.
iter 93200 || ARM_L Loss: 0.2977 ARM_C Loss: 0.9659 ODM_L Loss: 0.4014 ODM_C Loss: 0.9839 Total:2.6490 || lr:0.000100 || timer: 0.3340 sec.
iter 93300 || ARM_L Loss: 0.4308 ARM_C Loss: 1.0806 ODM_L Loss: 0.5835 ODM_C Loss: 0.8903 Total:2.9851 || lr:0.000100 || timer: 0.2880 sec.
iter 93400 || ARM_L Loss: 0.3100 ARM_C Loss: 0.8687 ODM_L Loss: 0.4869 ODM_C Loss: 0.9064 Total:2.5720 || lr:0.000100 || timer: 0.2933 sec.
iter 93500 || ARM_L Loss: 0.5516 ARM_C Loss: 1.2502 ODM_L Loss: 0.7655 ODM_C Loss: 1.1361 Total:3.7033 || lr:0.000100 || timer: 0.3157 sec.
iter 93600 || ARM_L Loss: 0.4655 ARM_C Loss: 1.1025 ODM_L Loss: 0.5390 ODM_C Loss: 1.0277 Total:3.1347 || lr:0.000100 || timer: 0.3204 sec.
iter 93700 || ARM_L Loss: 0.4775 ARM_C Loss: 1.0595 ODM_L Loss: 0.5253 ODM_C Loss: 0.9484 Total:3.0108 || lr:0.000100 || timer: 0.2933 sec.
iter 93800 || ARM_L Loss: 0.3399 ARM_C Loss: 1.0488 ODM_L Loss: 0.5096 ODM_C Loss: 0.9374 Total:2.8357 || lr:0.000100 || timer: 0.3383 sec.
iter 93900 || ARM_L Loss: 0.4460 ARM_C Loss: 0.9554 ODM_L Loss: 0.4914 ODM_C Loss: 1.0187 Total:2.9115 || lr:0.000100 || timer: 0.2845 sec.
iter 94000 || ARM_L Loss: 0.3596 ARM_C Loss: 0.8878 ODM_L Loss: 0.4536 ODM_C Loss: 0.8269 Total:2.5278 || lr:0.000100 || timer: 0.3102 sec.
iter 94100 || ARM_L Loss: 0.3137 ARM_C Loss: 0.8778 ODM_L Loss: 0.4563 ODM_C Loss: 0.8375 Total:2.4853 || lr:0.000100 || timer: 0.2966 sec.
iter 94200 || ARM_L Loss: 0.3787 ARM_C Loss: 0.9204 ODM_L Loss: 0.4686 ODM_C Loss: 0.9720 Total:2.7398 || lr:0.000100 || timer: 0.3238 sec.
iter 94300 || ARM_L Loss: 0.4235 ARM_C Loss: 1.0505 ODM_L Loss: 0.4715 ODM_C Loss: 0.9205 Total:2.8659 || lr:0.000100 || timer: 0.3304 sec.
iter 94400 || ARM_L Loss: 0.4842 ARM_C Loss: 1.0971 ODM_L Loss: 0.5927 ODM_C Loss: 0.9189 Total:3.0930 || lr:0.000100 || timer: 0.2781 sec.
iter 94500 || ARM_L Loss: 0.5722 ARM_C Loss: 1.2348 ODM_L Loss: 0.6817 ODM_C Loss: 1.0630 Total:3.5516 || lr:0.000100 || timer: 0.2861 sec.
iter 94600 || ARM_L Loss: 0.5149 ARM_C Loss: 1.1376 ODM_L Loss: 0.6263 ODM_C Loss: 1.0350 Total:3.3139 || lr:0.000100 || timer: 0.3270 sec.
iter 94700 || ARM_L Loss: 0.4982 ARM_C Loss: 1.2542 ODM_L Loss: 0.5690 ODM_C Loss: 1.0462 Total:3.3675 || lr:0.000100 || timer: 0.3000 sec.
iter 94800 || ARM_L Loss: 0.3256 ARM_C Loss: 0.9495 ODM_L Loss: 0.4550 ODM_C Loss: 0.8451 Total:2.5752 || lr:0.000100 || timer: 0.3241 sec.
iter 94900 || ARM_L Loss: 0.4431 ARM_C Loss: 0.9410 ODM_L Loss: 0.6017 ODM_C Loss: 1.0263 Total:3.0121 || lr:0.000100 || timer: 0.3149 sec.
iter 95000 || ARM_L Loss: 0.5961 ARM_C Loss: 1.2866 ODM_L Loss: 0.6384 ODM_C Loss: 0.9249 Total:3.4460 || lr:0.000100 || timer: 0.3690 sec.
iter 95100 || ARM_L Loss: 0.4506 ARM_C Loss: 1.1038 ODM_L Loss: 0.5350 ODM_C Loss: 0.9415 Total:3.0310 || lr:0.000100 || timer: 0.3360 sec.
iter 95200 || ARM_L Loss: 0.4052 ARM_C Loss: 1.0603 ODM_L Loss: 0.4645 ODM_C Loss: 1.1943 Total:3.1244 || lr:0.000100 || timer: 0.3143 sec.
iter 95300 || ARM_L Loss: 0.2827 ARM_C Loss: 0.7524 ODM_L Loss: 0.3727 ODM_C Loss: 0.7406 Total:2.1483 || lr:0.000100 || timer: 0.3291 sec.
iter 95400 || ARM_L Loss: 0.4243 ARM_C Loss: 0.9643 ODM_L Loss: 0.4357 ODM_C Loss: 1.0286 Total:2.8529 || lr:0.000100 || timer: 0.3201 sec.
iter 95500 || ARM_L Loss: 0.3319 ARM_C Loss: 0.8997 ODM_L Loss: 0.4841 ODM_C Loss: 0.9879 Total:2.7036 || lr:0.000100 || timer: 0.3061 sec.
iter 95600 || ARM_L Loss: 0.4448 ARM_C Loss: 1.1227 ODM_L Loss: 0.5964 ODM_C Loss: 1.2639 Total:3.4278 || lr:0.000100 || timer: 0.3020 sec.
iter 95700 || ARM_L Loss: 0.6110 ARM_C Loss: 1.2763 ODM_L Loss: 0.7229 ODM_C Loss: 1.3630 Total:3.9732 || lr:0.000100 || timer: 0.3181 sec.
iter 95800 || ARM_L Loss: 0.3352 ARM_C Loss: 1.0384 ODM_L Loss: 0.4985 ODM_C Loss: 0.9433 Total:2.8155 || lr:0.000100 || timer: 0.3242 sec.
iter 95900 || ARM_L Loss: 0.5782 ARM_C Loss: 1.0560 ODM_L Loss: 0.5527 ODM_C Loss: 1.0756 Total:3.2625 || lr:0.000100 || timer: 0.2949 sec.
iter 96000 || ARM_L Loss: 0.4220 ARM_C Loss: 1.0714 ODM_L Loss: 0.4651 ODM_C Loss: 0.9382 Total:2.8967 || lr:0.000100 || Saving state, iter: 96000
timer: 0.2991 sec.
iter 96100 || ARM_L Loss: 0.4759 ARM_C Loss: 0.9866 ODM_L Loss: 0.6243 ODM_C Loss: 0.8860 Total:2.9729 || lr:0.000100 || timer: 0.3010 sec.
iter 96200 || ARM_L Loss: 0.3053 ARM_C Loss: 0.8195 ODM_L Loss: 0.4164 ODM_C Loss: 0.7980 Total:2.3392 || lr:0.000100 || timer: 0.3149 sec.
iter 96300 || ARM_L Loss: 0.2343 ARM_C Loss: 0.7631 ODM_L Loss: 0.4355 ODM_C Loss: 0.8028 Total:2.2357 || lr:0.000100 || timer: 0.3115 sec.
iter 96400 || ARM_L Loss: 0.5964 ARM_C Loss: 1.2971 ODM_L Loss: 0.6886 ODM_C Loss: 1.0193 Total:3.6014 || lr:0.000100 || timer: 0.3086 sec.
iter 96500 || ARM_L Loss: 0.3988 ARM_C Loss: 1.0391 ODM_L Loss: 0.4928 ODM_C Loss: 1.1301 Total:3.0609 || lr:0.000100 || timer: 0.2914 sec.
iter 96600 || ARM_L Loss: 0.5164 ARM_C Loss: 1.0571 ODM_L Loss: 0.4639 ODM_C Loss: 0.8997 Total:2.9371 || lr:0.000100 || timer: 0.3156 sec.
iter 96700 || ARM_L Loss: 0.4161 ARM_C Loss: 0.9313 ODM_L Loss: 0.4924 ODM_C Loss: 0.9356 Total:2.7754 || lr:0.000100 || timer: 0.3458 sec.
iter 96800 || ARM_L Loss: 0.5277 ARM_C Loss: 1.1215 ODM_L Loss: 0.5827 ODM_C Loss: 1.2458 Total:3.4777 || lr:0.000100 || timer: 0.3279 sec.
iter 96900 || ARM_L Loss: 0.5103 ARM_C Loss: 1.0485 ODM_L Loss: 0.4877 ODM_C Loss: 1.0791 Total:3.1257 || lr:0.000100 || timer: 0.2908 sec.
iter 97000 || ARM_L Loss: 0.3919 ARM_C Loss: 1.2748 ODM_L Loss: 0.4663 ODM_C Loss: 1.0765 Total:3.2094 || lr:0.000100 || timer: 0.3164 sec.
iter 97100 || ARM_L Loss: 0.4765 ARM_C Loss: 1.0984 ODM_L Loss: 0.6355 ODM_C Loss: 0.9682 Total:3.1787 || lr:0.000100 || timer: 0.3012 sec.
iter 97200 || ARM_L Loss: 0.3364 ARM_C Loss: 1.0154 ODM_L Loss: 0.5193 ODM_C Loss: 1.0067 Total:2.8777 || lr:0.000100 || timer: 0.3011 sec.
iter 97300 || ARM_L Loss: 0.3488 ARM_C Loss: 0.9327 ODM_L Loss: 0.4953 ODM_C Loss: 0.9300 Total:2.7068 || lr:0.000100 || timer: 0.3238 sec.
iter 97400 || ARM_L Loss: 0.2305 ARM_C Loss: 0.7851 ODM_L Loss: 0.3557 ODM_C Loss: 0.8519 Total:2.2231 || lr:0.000100 || timer: 0.3090 sec.
iter 97500 || ARM_L Loss: 0.5847 ARM_C Loss: 1.2450 ODM_L Loss: 0.7822 ODM_C Loss: 1.0803 Total:3.6923 || lr:0.000100 || timer: 0.3132 sec.
iter 97600 || ARM_L Loss: 0.5578 ARM_C Loss: 1.2511 ODM_L Loss: 0.7028 ODM_C Loss: 1.1709 Total:3.6825 || lr:0.000100 || timer: 0.3293 sec.
iter 97700 || ARM_L Loss: 0.5625 ARM_C Loss: 1.0705 ODM_L Loss: 0.5085 ODM_C Loss: 0.9064 Total:3.0479 || lr:0.000100 || timer: 0.3313 sec.
iter 97800 || ARM_L Loss: 0.6471 ARM_C Loss: 1.4153 ODM_L Loss: 0.6430 ODM_C Loss: 0.9770 Total:3.6824 || lr:0.000100 || timer: 0.2997 sec.
iter 97900 || ARM_L Loss: 0.4156 ARM_C Loss: 1.0309 ODM_L Loss: 0.4724 ODM_C Loss: 1.0172 Total:2.9361 || lr:0.000100 || timer: 0.3589 sec.
iter 98000 || ARM_L Loss: 0.3786 ARM_C Loss: 0.9205 ODM_L Loss: 0.5312 ODM_C Loss: 1.0256 Total:2.8559 || lr:0.000100 || timer: 0.2992 sec.
iter 98100 || ARM_L Loss: 0.3486 ARM_C Loss: 1.0882 ODM_L Loss: 0.5259 ODM_C Loss: 0.9030 Total:2.8657 || lr:0.000100 || timer: 0.3203 sec.
iter 98200 || ARM_L Loss: 0.4142 ARM_C Loss: 1.1299 ODM_L Loss: 0.4880 ODM_C Loss: 0.9112 Total:2.9433 || lr:0.000100 || timer: 0.3324 sec.
iter 98300 || ARM_L Loss: 0.2148 ARM_C Loss: 0.7411 ODM_L Loss: 0.3877 ODM_C Loss: 0.8784 Total:2.2220 || lr:0.000100 || timer: 0.3377 sec.
iter 98400 || ARM_L Loss: 0.5110 ARM_C Loss: 1.0194 ODM_L Loss: 0.4741 ODM_C Loss: 0.9936 Total:2.9980 || lr:0.000100 || timer: 0.3426 sec.
iter 98500 || ARM_L Loss: 0.4310 ARM_C Loss: 1.2465 ODM_L Loss: 0.5709 ODM_C Loss: 1.3002 Total:3.5485 || lr:0.000100 || timer: 0.3044 sec.
iter 98600 || ARM_L Loss: 0.4166 ARM_C Loss: 0.8904 ODM_L Loss: 0.4742 ODM_C Loss: 0.9525 Total:2.7338 || lr:0.000100 || timer: 0.3479 sec.
iter 98700 || ARM_L Loss: 0.3782 ARM_C Loss: 0.9531 ODM_L Loss: 0.4555 ODM_C Loss: 0.8238 Total:2.6107 || lr:0.000100 || timer: 0.3393 sec.
iter 98800 || ARM_L Loss: 0.4769 ARM_C Loss: 0.9948 ODM_L Loss: 0.4623 ODM_C Loss: 0.9742 Total:2.9082 || lr:0.000100 || timer: 0.3123 sec.
iter 98900 || ARM_L Loss: 0.5865 ARM_C Loss: 1.5308 ODM_L Loss: 0.7377 ODM_C Loss: 1.2763 Total:4.1314 || lr:0.000100 || timer: 0.3520 sec.
iter 99000 || ARM_L Loss: 0.5947 ARM_C Loss: 1.2226 ODM_L Loss: 0.6560 ODM_C Loss: 0.9993 Total:3.4727 || lr:0.000100 || timer: 0.3394 sec.
iter 99100 || ARM_L Loss: 0.4731 ARM_C Loss: 1.2504 ODM_L Loss: 0.6417 ODM_C Loss: 1.0950 Total:3.4602 || lr:0.000100 || timer: 0.3200 sec.
iter 99200 || ARM_L Loss: 0.4936 ARM_C Loss: 1.1075 ODM_L Loss: 0.5673 ODM_C Loss: 1.0276 Total:3.1960 || lr:0.000100 || timer: 0.3176 sec.
iter 99300 || ARM_L Loss: 0.3882 ARM_C Loss: 0.9551 ODM_L Loss: 0.5329 ODM_C Loss: 1.2842 Total:3.1606 || lr:0.000100 || timer: 0.2992 sec.
iter 99400 || ARM_L Loss: 0.3856 ARM_C Loss: 0.9329 ODM_L Loss: 0.5729 ODM_C Loss: 1.1948 Total:3.0862 || lr:0.000100 || timer: 0.3007 sec.
iter 99500 || ARM_L Loss: 0.3087 ARM_C Loss: 0.9714 ODM_L Loss: 0.4644 ODM_C Loss: 0.8635 Total:2.6080 || lr:0.000100 || timer: 0.3298 sec.
iter 99600 || ARM_L Loss: 0.4636 ARM_C Loss: 1.0285 ODM_L Loss: 0.4659 ODM_C Loss: 0.9093 Total:2.8673 || lr:0.000100 || timer: 0.3115 sec.
iter 99700 || ARM_L Loss: 0.4965 ARM_C Loss: 1.1870 ODM_L Loss: 0.6389 ODM_C Loss: 1.0813 Total:3.4038 || lr:0.000100 || timer: 0.3059 sec.
iter 99800 || ARM_L Loss: 0.3962 ARM_C Loss: 0.9732 ODM_L Loss: 0.5104 ODM_C Loss: 1.1393 Total:3.0190 || lr:0.000100 || timer: 0.3111 sec.
iter 99900 || ARM_L Loss: 0.3662 ARM_C Loss: 1.0581 ODM_L Loss: 0.5149 ODM_C Loss: 1.0514 Total:2.9906 || lr:0.000100 || timer: 0.3166 sec.
iter 100000 || ARM_L Loss: 0.5094 ARM_C Loss: 1.0959 ODM_L Loss: 0.5781 ODM_C Loss: 1.1053 Total:3.2887 || lr:0.000010 || Saving state, iter: 100000
timer: 0.3218 sec.
iter 100100 || ARM_L Loss: 0.3905 ARM_C Loss: 0.9951 ODM_L Loss: 0.5594 ODM_C Loss: 0.9145 Total:2.8596 || lr:0.000010 || timer: 0.3080 sec.
